[INFO] Scanning for projects...
[INFO] 
[INFO] -------------------< com.example:lunar-flyby-orekit >-------------------
[INFO] Building lunar-flyby-orekit 1.0-SNAPSHOT
[INFO]   from pom.xml
[INFO] --------------------------------[ jar ]---------------------------------
[INFO] 
[INFO] --- exec:3.2.0:java (default-cli) @ lunar-flyby-orekit ---
Orekit inicializado correctamente.
========================================
      LUNAR FLYBY SIMULATOR
========================================

Simulación iniciada.

Tiempo: 5750 s | X: 6153.43 km | Y: 2135.71 km | Z: 1159.60 km | Velocidad: 7.80 km/s | Tierra: 6615.93 km
Tiempo: 5760 s | X: 6124.62 km | Y: 2199.39 km | Z: 1194.17 km | Velocidad: 7.80 km/s | Tierra: 6616.22 km
Tiempo: 5770 s | X: 6094.98 km | Y: 2262.77 km | Z: 1228.59 km | Velocidad: 7.80 km/s | Tierra: 6616.52 km
Tiempo: 5780 s | X: 6064.49 km | Y: 2325.84 km | Z: 1262.83 km | Velocidad: 7.80 km/s | Tierra: 6616.82 km
Tiempo: 5790 s | X: 6033.17 km | Y: 2388.59 km | Z: 1296.90 km | Velocidad: 7.80 km/s | Tierra: 6617.14 km
Tiempo: 5800 s | X: 6001.03 km | Y: 2451.01 km | Z: 1330.79 km | Velocidad: 7.80 km/s | Tierra: 6617.46 km
Tiempo: 5810 s | X: 5968.05 km | Y: 2513.09 km | Z: 1364.50 km | Velocidad: 7.80 km/s | Tierra: 6617.79 km
Tiempo: 5820 s | X: 5934.26 km | Y: 2574.83 km | Z: 1398.02 km | Velocidad: 7.80 km/s | Tierra: 6618.13 km
Tiempo: 5830 s | X: 5899.64 km | Y: 2636.21 km | Z: 1431.35 km | Velocidad: 7.80 km/s | Tierra: 6618.47 km
Tiempo: 5840 s | X: 5864.22 km | Y: 2697.23 km | Z: 1464.48 km | Velocidad: 7.79 km/s | Tierra: 6618.83 km
Tiempo: 5850 s | X: 5827.99 km | Y: 2757.88 km | Z: 1497.41 km | Velocidad: 7.79 km/s | Tierra: 6619.19 km
Tiempo: 5860 s | X: 5790.96 km | Y: 2818.15 km | Z: 1530.13 km | Velocidad: 7.79 km/s | Tierra: 6619.56 km
Tiempo: 5870 s | X: 5753.14 km | Y: 2878.04 km | Z: 1562.65 km | Velocidad: 7.79 km/s | Tierra: 6619.94 km
Tiempo: 5880 s | X: 5714.52 km | Y: 2937.53 km | Z: 1594.95 km | Velocidad: 7.79 km/s | Tierra: 6620.32 km
Tiempo: 5890 s | X: 5675.12 km | Y: 2996.61 km | Z: 1627.03 km | Velocidad: 7.79 km/s | Tierra: 6620.72 km
Tiempo: 5900 s | X: 5634.94 km | Y: 3055.28 km | Z: 1658.88 km | Velocidad: 7.79 km/s | Tierra: 6621.12 km
Tiempo: 5910 s | X: 5593.99 km | Y: 3113.54 km | Z: 1690.51 km | Velocidad: 7.79 km/s | Tierra: 6621.53 km
Tiempo: 5920 s | X: 5552.27 km | Y: 3171.36 km | Z: 1721.91 km | Velocidad: 7.79 km/s | Tierra: 6621.95 km
Tiempo: 5930 s | X: 5509.78 km | Y: 3228.75 km | Z: 1753.07 km | Velocidad: 7.79 km/s | Tierra: 6622.37 km
Tiempo: 5940 s | X: 5466.54 km | Y: 3285.70 km | Z: 1783.99 km | Velocidad: 7.79 km/s | Tierra: 6622.80 km
Tiempo: 5950 s | X: 5422.55 km | Y: 3342.20 km | Z: 1814.67 km | Velocidad: 7.79 km/s | Tierra: 6623.24 km
Tiempo: 5960 s | X: 5377.82 km | Y: 3398.24 km | Z: 1845.09 km | Velocidad: 7.79 km/s | Tierra: 6623.69 km
Tiempo: 5970 s | X: 5332.34 km | Y: 3453.81 km | Z: 1875.26 km | Velocidad: 7.79 km/s | Tierra: 6624.15 km
Tiempo: 5980 s | X: 5286.14 km | Y: 3508.91 km | Z: 1905.18 km | Velocidad: 7.79 km/s | Tierra: 6624.61 km
Tiempo: 5990 s | X: 5239.21 km | Y: 3563.52 km | Z: 1934.84 km | Velocidad: 7.79 km/s | Tierra: 6625.08 km
Tiempo: 6000 s | X: 5191.57 km | Y: 3617.65 km | Z: 1964.23 km | Velocidad: 7.79 km/s | Tierra: 6625.55 km
Tiempo: 6010 s | X: 5143.21 km | Y: 3671.29 km | Z: 1993.35 km | Velocidad: 7.79 km/s | Tierra: 6626.04 km
Tiempo: 6020 s | X: 5094.15 km | Y: 3724.42 km | Z: 2022.19 km | Velocidad: 7.79 km/s | Tierra: 6626.53 km
Tiempo: 6030 s | X: 5044.39 km | Y: 3777.04 km | Z: 2050.76 km | Velocidad: 7.79 km/s | Tierra: 6627.03 km
Tiempo: 6040 s | X: 4993.94 km | Y: 3829.14 km | Z: 2079.05 km | Velocidad: 7.78 km/s | Tierra: 6627.53 km
Tiempo: 6050 s | X: 4942.80 km | Y: 3880.72 km | Z: 2107.06 km | Velocidad: 7.78 km/s | Tierra: 6628.04 km
Tiempo: 6060 s | X: 4890.99 km | Y: 3931.76 km | Z: 2134.77 km | Velocidad: 7.78 km/s | Tierra: 6628.56 km
Tiempo: 6070 s | X: 4838.51 km | Y: 3982.27 km | Z: 2162.20 km | Velocidad: 7.78 km/s | Tierra: 6629.08 km
Tiempo: 6080 s | X: 4785.37 km | Y: 4032.24 km | Z: 2189.33 km | Velocidad: 7.78 km/s | Tierra: 6629.62 km
Tiempo: 6090 s | X: 4731.57 km | Y: 4081.65 km | Z: 2216.15 km | Velocidad: 7.78 km/s | Tierra: 6630.15 km
Tiempo: 6100 s | X: 4677.12 km | Y: 4130.50 km | Z: 2242.68 km | Velocidad: 7.78 km/s | Tierra: 6630.70 km
Tiempo: 6110 s | X: 4622.04 km | Y: 4178.79 km | Z: 2268.90 km | Velocidad: 7.78 km/s | Tierra: 6631.25 km
Tiempo: 6120 s | X: 4566.32 km | Y: 4226.51 km | Z: 2294.81 km | Velocidad: 7.78 km/s | Tierra: 6631.81 km
Tiempo: 6130 s | X: 4509.98 km | Y: 4273.65 km | Z: 2320.40 km | Velocidad: 7.78 km/s | Tierra: 6632.37 km
Tiempo: 6140 s | X: 4453.03 km | Y: 4320.21 km | Z: 2345.68 km | Velocidad: 7.78 km/s | Tierra: 6632.94 km
Tiempo: 6150 s | X: 4395.46 km | Y: 4366.18 km | Z: 2370.64 km | Velocidad: 7.78 km/s | Tierra: 6633.51 km
Tiempo: 6160 s | X: 4337.30 km | Y: 4411.55 km | Z: 2395.27 km | Velocidad: 7.78 km/s | Tierra: 6634.10 km
Tiempo: 6170 s | X: 4278.54 km | Y: 4456.31 km | Z: 2419.58 km | Velocidad: 7.78 km/s | Tierra: 6634.68 km
Tiempo: 6180 s | X: 4219.20 km | Y: 4500.47 km | Z: 2443.56 km | Velocidad: 7.78 km/s | Tierra: 6635.28 km
Tiempo: 6190 s | X: 4159.28 km | Y: 4544.02 km | Z: 2467.20 km | Velocidad: 7.77 km/s | Tierra: 6635.88 km
Tiempo: 6200 s | X: 4098.80 km | Y: 4586.95 km | Z: 2490.51 km | Velocidad: 7.77 km/s | Tierra: 6636.48 km
Tiempo: 6210 s | X: 4037.76 km | Y: 4629.25 km | Z: 2513.48 km | Velocidad: 7.77 km/s | Tierra: 6637.09 km
Tiempo: 6220 s | X: 3976.17 km | Y: 4670.92 km | Z: 2536.10 km | Velocidad: 7.77 km/s | Tierra: 6637.71 km
Tiempo: 6230 s | X: 3914.03 km | Y: 4711.95 km | Z: 2558.38 km | Velocidad: 7.77 km/s | Tierra: 6638.33 km
Tiempo: 6240 s | X: 3851.36 km | Y: 4752.34 km | Z: 2580.31 km | Velocidad: 7.77 km/s | Tierra: 6638.96 km
Tiempo: 6250 s | X: 3788.17 km | Y: 4792.08 km | Z: 2601.89 km | Velocidad: 7.77 km/s | Tierra: 6639.59 km
Tiempo: 6260 s | X: 3724.46 km | Y: 4831.18 km | Z: 2623.11 km | Velocidad: 7.77 km/s | Tierra: 6640.22 km
Tiempo: 6270 s | X: 3660.24 km | Y: 4869.61 km | Z: 2643.98 km | Velocidad: 7.77 km/s | Tierra: 6640.87 km
Tiempo: 6280 s | X: 3595.53 km | Y: 4907.38 km | Z: 2664.49 km | Velocidad: 7.77 km/s | Tierra: 6641.51 km
Tiempo: 6290 s | X: 3530.33 km | Y: 4944.48 km | Z: 2684.63 km | Velocidad: 7.77 km/s | Tierra: 6642.17 km
Tiempo: 6300 s | X: 3464.64 km | Y: 4980.91 km | Z: 2704.41 km | Velocidad: 7.77 km/s | Tierra: 6642.82 km
Tiempo: 6310 s | X: 3398.49 km | Y: 5016.66 km | Z: 2723.83 km | Velocidad: 7.77 km/s | Tierra: 6643.48 km
Tiempo: 6320 s | X: 3331.87 km | Y: 5051.74 km | Z: 2742.87 km | Velocidad: 7.77 km/s | Tierra: 6644.15 km
Tiempo: 6330 s | X: 3264.80 km | Y: 5086.12 km | Z: 2761.54 km | Velocidad: 7.76 km/s | Tierra: 6644.82 km
Tiempo: 6340 s | X: 3197.29 km | Y: 5119.81 km | Z: 2779.83 km | Velocidad: 7.76 km/s | Tierra: 6645.50 km
Tiempo: 6350 s | X: 3129.34 km | Y: 5152.81 km | Z: 2797.75 km | Velocidad: 7.76 km/s | Tierra: 6646.18 km
Tiempo: 6360 s | X: 3060.97 km | Y: 5185.11 km | Z: 2815.29 km | Velocidad: 7.76 km/s | Tierra: 6646.86 km
Tiempo: 6370 s | X: 2992.18 km | Y: 5216.70 km | Z: 2832.44 km | Velocidad: 7.76 km/s | Tierra: 6647.55 km
Tiempo: 6380 s | X: 2922.99 km | Y: 5247.59 km | Z: 2849.21 km | Velocidad: 7.76 km/s | Tierra: 6648.24 km
Tiempo: 6390 s | X: 2853.40 km | Y: 5277.77 km | Z: 2865.59 km | Velocidad: 7.76 km/s | Tierra: 6648.94 km
Tiempo: 6400 s | X: 2783.42 km | Y: 5307.23 km | Z: 2881.59 km | Velocidad: 7.76 km/s | Tierra: 6649.63 km
Tiempo: 6410 s | X: 2713.07 km | Y: 5335.97 km | Z: 2897.19 km | Velocidad: 7.76 km/s | Tierra: 6650.34 km
Tiempo: 6420 s | X: 2642.35 km | Y: 5363.98 km | Z: 2912.40 km | Velocidad: 7.76 km/s | Tierra: 6651.05 km
Tiempo: 6430 s | X: 2571.27 km | Y: 5391.27 km | Z: 2927.22 km | Velocidad: 7.76 km/s | Tierra: 6651.76 km
Tiempo: 6440 s | X: 2499.84 km | Y: 5417.83 km | Z: 2941.64 km | Velocidad: 7.76 km/s | Tierra: 6652.47 km
Tiempo: 6450 s | X: 2428.07 km | Y: 5443.66 km | Z: 2955.67 km | Velocidad: 7.75 km/s | Tierra: 6653.19 km
Tiempo: 6460 s | X: 2355.98 km | Y: 5468.75 km | Z: 2969.29 km | Velocidad: 7.75 km/s | Tierra: 6653.91 km
Tiempo: 6470 s | X: 2283.56 km | Y: 5493.10 km | Z: 2982.51 km | Velocidad: 7.75 km/s | Tierra: 6654.63 km
Tiempo: 6480 s | X: 2210.84 km | Y: 5516.70 km | Z: 2995.33 km | Velocidad: 7.75 km/s | Tierra: 6655.36 km
Tiempo: 6490 s | X: 2137.82 km | Y: 5539.57 km | Z: 3007.74 km | Velocidad: 7.75 km/s | Tierra: 6656.09 km
Tiempo: 6500 s | X: 2064.51 km | Y: 5561.68 km | Z: 3019.74 km | Velocidad: 7.75 km/s | Tierra: 6656.82 km
Tiempo: 6510 s | X: 1990.92 km | Y: 5583.04 km | Z: 3031.34 km | Velocidad: 7.75 km/s | Tierra: 6657.56 km
Tiempo: 6520 s | X: 1917.06 km | Y: 5603.64 km | Z: 3042.53 km | Velocidad: 7.75 km/s | Tierra: 6658.30 km
Tiempo: 6530 s | X: 1842.94 km | Y: 5623.49 km | Z: 3053.31 km | Velocidad: 7.75 km/s | Tierra: 6659.04 km
Tiempo: 6540 s | X: 1768.58 km | Y: 5642.58 km | Z: 3063.67 km | Velocidad: 7.75 km/s | Tierra: 6659.78 km
Tiempo: 6550 s | X: 1693.97 km | Y: 5660.91 km | Z: 3073.63 km | Velocidad: 7.75 km/s | Tierra: 6660.53 km
Tiempo: 6560 s | X: 1619.14 km | Y: 5678.48 km | Z: 3083.16 km | Velocidad: 7.75 km/s | Tierra: 6661.28 km
Tiempo: 6570 s | X: 1544.08 km | Y: 5695.28 km | Z: 3092.28 km | Velocidad: 7.74 km/s | Tierra: 6662.03 km
Tiempo: 6580 s | X: 1468.82 km | Y: 5711.31 km | Z: 3100.99 km | Velocidad: 7.74 km/s | Tierra: 6662.78 km
Tiempo: 6590 s | X: 1393.37 km | Y: 5726.57 km | Z: 3109.28 km | Velocidad: 7.74 km/s | Tierra: 6663.54 km
Tiempo: 6600 s | X: 1317.72 km | Y: 5741.06 km | Z: 3117.14 km | Velocidad: 7.74 km/s | Tierra: 6664.29 km
Tiempo: 6610 s | X: 1241.90 km | Y: 5754.78 km | Z: 3124.59 km | Velocidad: 7.74 km/s | Tierra: 6665.05 km
Tiempo: 6620 s | X: 1165.91 km | Y: 5767.72 km | Z: 3131.62 km | Velocidad: 7.74 km/s | Tierra: 6665.81 km
Tiempo: 6630 s | X: 1089.76 km | Y: 5779.89 km | Z: 3138.22 km | Velocidad: 7.74 km/s | Tierra: 6666.57 km
Tiempo: 6640 s | X: 1013.47 km | Y: 5791.28 km | Z: 3144.41 km | Velocidad: 7.74 km/s | Tierra: 6667.33 km
Tiempo: 6650 s | X: 937.04 km | Y: 5801.89 km | Z: 3150.17 km | Velocidad: 7.74 km/s | Tierra: 6668.10 km
Tiempo: 6660 s | X: 860.48 km | Y: 5811.72 km | Z: 3155.51 km | Velocidad: 7.74 km/s | Tierra: 6668.86 km
Tiempo: 6670 s | X: 783.81 km | Y: 5820.77 km | Z: 3160.42 km | Velocidad: 7.74 km/s | Tierra: 6669.63 km
Tiempo: 6680 s | X: 707.03 km | Y: 5829.04 km | Z: 3164.91 km | Velocidad: 7.73 km/s | Tierra: 6670.40 km
Tiempo: 6690 s | X: 630.16 km | Y: 5836.52 km | Z: 3168.97 km | Velocidad: 7.73 km/s | Tierra: 6671.17 km
Tiempo: 6700 s | X: 553.20 km | Y: 5843.22 km | Z: 3172.61 km | Velocidad: 7.73 km/s | Tierra: 6671.94 km
Tiempo: 6710 s | X: 476.17 km | Y: 5849.14 km | Z: 3175.82 km | Velocidad: 7.73 km/s | Tierra: 6672.71 km
Tiempo: 6720 s | X: 399.08 km | Y: 5854.27 km | Z: 3178.61 km | Velocidad: 7.73 km/s | Tierra: 6673.48 km
Tiempo: 6730 s | X: 321.93 km | Y: 5858.62 km | Z: 3180.97 km | Velocidad: 7.73 km/s | Tierra: 6674.25 km
Tiempo: 6740 s | X: 244.74 km | Y: 5862.18 km | Z: 3182.90 km | Velocidad: 7.73 km/s | Tierra: 6675.02 km
Tiempo: 6750 s | X: 167.51 km | Y: 5864.95 km | Z: 3184.41 km | Velocidad: 7.73 km/s | Tierra: 6675.79 km
Tiempo: 6760 s | X: 90.27 km | Y: 5866.94 km | Z: 3185.49 km | Velocidad: 7.73 km/s | Tierra: 6676.57 km
Tiempo: 6770 s | X: 13.01 km | Y: 5868.15 km | Z: 3186.14 km | Velocidad: 7.73 km/s | Tierra: 6677.34 km
Tiempo: 6780 s | X: -64.25 km | Y: 5868.57 km | Z: 3186.37 km | Velocidad: 7.73 km/s | Tierra: 6678.11 km
Tiempo: 6790 s | X: -141.50 km | Y: 5868.20 km | Z: 3186.17 km | Velocidad: 7.72 km/s | Tierra: 6678.88 km
Tiempo: 6800 s | X: -218.74 km | Y: 5867.05 km | Z: 3185.55 km | Velocidad: 7.72 km/s | Tierra: 6679.66 km
Tiempo: 6810 s | X: -295.94 km | Y: 5865.11 km | Z: 3184.50 km | Velocidad: 7.72 km/s | Tierra: 6680.43 km
Tiempo: 6820 s | X: -373.10 km | Y: 5862.39 km | Z: 3183.02 km | Velocidad: 7.72 km/s | Tierra: 6681.20 km
Tiempo: 6830 s | X: -450.22 km | Y: 5858.89 km | Z: 3181.12 km | Velocidad: 7.72 km/s | Tierra: 6681.97 km
Tiempo: 6840 s | X: -527.27 km | Y: 5854.60 km | Z: 3178.79 km | Velocidad: 7.72 km/s | Tierra: 6682.74 km
Tiempo: 6850 s | X: -604.26 km | Y: 5849.53 km | Z: 3176.04 km | Velocidad: 7.72 km/s | Tierra: 6683.51 km
Tiempo: 6860 s | X: -681.16 km | Y: 5843.68 km | Z: 3172.86 km | Velocidad: 7.72 km/s | Tierra: 6684.28 km
Tiempo: 6870 s | X: -757.97 km | Y: 5837.05 km | Z: 3169.26 km | Velocidad: 7.72 km/s | Tierra: 6685.05 km
Tiempo: 6880 s | X: -834.68 km | Y: 5829.64 km | Z: 3165.24 km | Velocidad: 7.72 km/s | Tierra: 6685.82 km
Tiempo: 6890 s | X: -911.28 km | Y: 5821.45 km | Z: 3160.79 km | Velocidad: 7.72 km/s | Tierra: 6686.58 km
Tiempo: 6900 s | X: -987.76 km | Y: 5812.49 km | Z: 3155.93 km | Velocidad: 7.72 km/s | Tierra: 6687.35 km
Tiempo: 6910 s | X: -1064.11 km | Y: 5802.76 km | Z: 3150.64 km | Velocidad: 7.71 km/s | Tierra: 6688.11 km
Tiempo: 6920 s | X: -1140.31 km | Y: 5792.25 km | Z: 3144.93 km | Velocidad: 7.71 km/s | Tierra: 6688.87 km
Tiempo: 6930 s | X: -1216.36 km | Y: 5780.96 km | Z: 3138.81 km | Velocidad: 7.71 km/s | Tierra: 6689.63 km
Tiempo: 6940 s | X: -1292.26 km | Y: 5768.91 km | Z: 3132.26 km | Velocidad: 7.71 km/s | Tierra: 6690.39 km
Tiempo: 6950 s | X: -1367.97 km | Y: 5756.09 km | Z: 3125.30 km | Velocidad: 7.71 km/s | Tierra: 6691.15 km
Tiempo: 6960 s | X: -1443.51 km | Y: 5742.51 km | Z: 3117.93 km | Velocidad: 7.71 km/s | Tierra: 6691.90 km
Tiempo: 6970 s | X: -1518.86 km | Y: 5728.16 km | Z: 3110.14 km | Velocidad: 7.71 km/s | Tierra: 6692.66 km
Tiempo: 6980 s | X: -1594.00 km | Y: 5713.05 km | Z: 3101.93 km | Velocidad: 7.71 km/s | Tierra: 6693.41 km
Tiempo: 6990 s | X: -1668.93 km | Y: 5697.18 km | Z: 3093.32 km | Velocidad: 7.71 km/s | Tierra: 6694.16 km
Tiempo: 7000 s | X: -1743.64 km | Y: 5680.55 km | Z: 3084.29 km | Velocidad: 7.71 km/s | Tierra: 6694.91 km
Tiempo: 7010 s | X: -1818.12 km | Y: 5663.17 km | Z: 3074.85 km | Velocidad: 7.71 km/s | Tierra: 6695.65 km
Tiempo: 7020 s | X: -1892.35 km | Y: 5645.04 km | Z: 3065.00 km | Velocidad: 7.70 km/s | Tierra: 6696.39 km
Tiempo: 7030 s | X: -1966.34 km | Y: 5626.15 km | Z: 3054.75 km | Velocidad: 7.70 km/s | Tierra: 6697.13 km
Tiempo: 7040 s | X: -2040.06 km | Y: 5606.52 km | Z: 3044.09 km | Velocidad: 7.70 km/s | Tierra: 6697.87 km
Tiempo: 7050 s | X: -2113.52 km | Y: 5586.15 km | Z: 3033.03 km | Velocidad: 7.70 km/s | Tierra: 6698.60 km
Tiempo: 7060 s | X: -2186.69 km | Y: 5565.04 km | Z: 3021.57 km | Velocidad: 7.70 km/s | Tierra: 6699.34 km
Tiempo: 7070 s | X: -2259.57 km | Y: 5543.18 km | Z: 3009.70 km | Velocidad: 7.70 km/s | Tierra: 6700.06 km
Tiempo: 7080 s | X: -2332.16 km | Y: 5520.60 km | Z: 2997.44 km | Velocidad: 7.70 km/s | Tierra: 6700.79 km
Tiempo: 7090 s | X: -2404.43 km | Y: 5497.28 km | Z: 2984.78 km | Velocidad: 7.70 km/s | Tierra: 6701.51 km
Tiempo: 7100 s | X: -2476.39 km | Y: 5473.23 km | Z: 2971.72 km | Velocidad: 7.70 km/s | Tierra: 6702.23 km
Tiempo: 7110 s | X: -2548.02 km | Y: 5448.46 km | Z: 2958.27 km | Velocidad: 7.70 km/s | Tierra: 6702.95 km
Tiempo: 7120 s | X: -2619.31 km | Y: 5422.97 km | Z: 2944.43 km | Velocidad: 7.70 km/s | Tierra: 6703.66 km
Tiempo: 7130 s | X: -2690.25 km | Y: 5396.76 km | Z: 2930.20 km | Velocidad: 7.70 km/s | Tierra: 6704.37 km
Tiempo: 7140 s | X: -2760.84 km | Y: 5369.84 km | Z: 2915.59 km | Velocidad: 7.69 km/s | Tierra: 6705.08 km
Tiempo: 7150 s | X: -2831.07 km | Y: 5342.21 km | Z: 2900.58 km | Velocidad: 7.69 km/s | Tierra: 6705.78 km
Tiempo: 7160 s | X: -2900.92 km | Y: 5313.87 km | Z: 2885.19 km | Velocidad: 7.69 km/s | Tierra: 6706.48 km
Tiempo: 7170 s | X: -2970.38 km | Y: 5284.83 km | Z: 2869.43 km | Velocidad: 7.69 km/s | Tierra: 6707.17 km
Tiempo: 7180 s | X: -3039.46 km | Y: 5255.09 km | Z: 2853.28 km | Velocidad: 7.69 km/s | Tierra: 6707.86 km
Tiempo: 7190 s | X: -3108.13 km | Y: 5224.65 km | Z: 2836.76 km | Velocidad: 7.69 km/s | Tierra: 6708.55 km
Tiempo: 7200 s | X: -3176.39 km | Y: 5193.53 km | Z: 2819.86 km | Velocidad: 7.69 km/s | Tierra: 6709.23 km
Tiempo: 7210 s | X: -3244.23 km | Y: 5161.72 km | Z: 2802.59 km | Velocidad: 7.69 km/s | Tierra: 6709.91 km
Tiempo: 7220 s | X: -3311.65 km | Y: 5129.23 km | Z: 2784.95 km | Velocidad: 7.69 km/s | Tierra: 6710.59 km
Tiempo: 7230 s | X: -3378.63 km | Y: 5096.07 km | Z: 2766.94 km | Velocidad: 7.69 km/s | Tierra: 6711.26 km
Tiempo: 7240 s | X: -3445.16 km | Y: 5062.23 km | Z: 2748.57 km | Velocidad: 7.69 km/s | Tierra: 6711.92 km
Tiempo: 7250 s | X: -3511.24 km | Y: 5027.72 km | Z: 2729.83 km | Velocidad: 7.69 km/s | Tierra: 6712.58 km
Tiempo: 7260 s | X: -3576.85 km | Y: 4992.55 km | Z: 2710.74 km | Velocidad: 7.69 km/s | Tierra: 6713.24 km
Tiempo: 7270 s | X: -3642.00 km | Y: 4956.73 km | Z: 2691.28 km | Velocidad: 7.68 km/s | Tierra: 6713.89 km
Tiempo: 7280 s | X: -3706.66 km | Y: 4920.25 km | Z: 2671.48 km | Velocidad: 7.68 km/s | Tierra: 6714.54 km
Tiempo: 7290 s | X: -3770.84 km | Y: 4883.12 km | Z: 2651.32 km | Velocidad: 7.68 km/s | Tierra: 6715.18 km
Tiempo: 7300 s | X: -3834.52 km | Y: 4845.35 km | Z: 2630.81 km | Velocidad: 7.68 km/s | Tierra: 6715.81 km
Tiempo: 7310 s | X: -3897.70 km | Y: 4806.95 km | Z: 2609.96 km | Velocidad: 7.68 km/s | Tierra: 6716.45 km
Tiempo: 7320 s | X: -3960.36 km | Y: 4767.91 km | Z: 2588.76 km | Velocidad: 7.68 km/s | Tierra: 6717.07 km
Tiempo: 7330 s | X: -4022.50 km | Y: 4728.24 km | Z: 2567.23 km | Velocidad: 7.68 km/s | Tierra: 6717.69 km
Tiempo: 7340 s | X: -4084.11 km | Y: 4687.95 km | Z: 2545.35 km | Velocidad: 7.68 km/s | Tierra: 6718.31 km
Tiempo: 7350 s | X: -4145.19 km | Y: 4647.05 km | Z: 2523.14 km | Velocidad: 7.68 km/s | Tierra: 6718.92 km
Tiempo: 7360 s | X: -4205.72 km | Y: 4605.53 km | Z: 2500.60 km | Velocidad: 7.68 km/s | Tierra: 6719.53 km
Tiempo: 7370 s | X: -4265.70 km | Y: 4563.41 km | Z: 2477.73 km | Velocidad: 7.68 km/s | Tierra: 6720.13 km
Tiempo: 7380 s | X: -4325.12 km | Y: 4520.69 km | Z: 2454.54 km | Velocidad: 7.68 km/s | Tierra: 6720.72 km
Tiempo: 7390 s | X: -4383.97 km | Y: 4477.38 km | Z: 2431.02 km | Velocidad: 7.68 km/s | Tierra: 6721.31 km
Tiempo: 7400 s | X: -4442.25 km | Y: 4433.48 km | Z: 2407.18 km | Velocidad: 7.68 km/s | Tierra: 6721.89 km
Tiempo: 7410 s | X: -4499.94 km | Y: 4389.00 km | Z: 2383.03 km | Velocidad: 7.67 km/s | Tierra: 6722.47 km
Tiempo: 7420 s | X: -4557.04 km | Y: 4343.94 km | Z: 2358.57 km | Velocidad: 7.67 km/s | Tierra: 6723.04 km
Tiempo: 7430 s | X: -4613.55 km | Y: 4298.31 km | Z: 2333.79 km | Velocidad: 7.67 km/s | Tierra: 6723.60 km
Tiempo: 7440 s | X: -4669.45 km | Y: 4252.12 km | Z: 2308.71 km | Velocidad: 7.67 km/s | Tierra: 6724.16 km
Tiempo: 7450 s | X: -4724.73 km | Y: 4205.37 km | Z: 2283.33 km | Velocidad: 7.67 km/s | Tierra: 6724.72 km
Tiempo: 7460 s | X: -4779.40 km | Y: 4158.07 km | Z: 2257.65 km | Velocidad: 7.67 km/s | Tierra: 6725.26 km
Tiempo: 7470 s | X: -4833.44 km | Y: 4110.22 km | Z: 2231.67 km | Velocidad: 7.67 km/s | Tierra: 6725.80 km
Tiempo: 7480 s | X: -4886.85 km | Y: 4061.84 km | Z: 2205.40 km | Velocidad: 7.67 km/s | Tierra: 6726.34 km
Tiempo: 7490 s | X: -4939.62 km | Y: 4012.92 km | Z: 2178.84 km | Velocidad: 7.67 km/s | Tierra: 6726.87 km
Tiempo: 7500 s | X: -4991.74 km | Y: 3963.48 km | Z: 2151.99 km | Velocidad: 7.67 km/s | Tierra: 6727.39 km
Tiempo: 7510 s | X: -5043.21 km | Y: 3913.52 km | Z: 2124.87 km | Velocidad: 7.67 km/s | Tierra: 6727.90 km
Tiempo: 7520 s | X: -5094.02 km | Y: 3863.05 km | Z: 2097.46 km | Velocidad: 7.67 km/s | Tierra: 6728.41 km
Tiempo: 7530 s | X: -5144.16 km | Y: 3812.07 km | Z: 2069.79 km | Velocidad: 7.67 km/s | Tierra: 6728.91 km
Tiempo: 7540 s | X: -5193.63 km | Y: 3760.59 km | Z: 2041.84 km | Velocidad: 7.67 km/s | Tierra: 6729.41 km
Tiempo: 7550 s | X: -5242.41 km | Y: 3708.62 km | Z: 2013.62 km | Velocidad: 7.67 km/s | Tierra: 6729.89 km
Tiempo: 7560 s | X: -5290.52 km | Y: 3656.17 km | Z: 1985.14 km | Velocidad: 7.67 km/s | Tierra: 6730.37 km
Tiempo: 7570 s | X: -5337.93 km | Y: 3603.24 km | Z: 1956.40 km | Velocidad: 7.67 km/s | Tierra: 6730.85 km
Tiempo: 7580 s | X: -5384.64 km | Y: 3549.84 km | Z: 1927.40 km | Velocidad: 7.66 km/s | Tierra: 6731.32 km
Tiempo: 7590 s | X: -5430.65 km | Y: 3495.97 km | Z: 1898.16 km | Velocidad: 7.66 km/s | Tierra: 6731.78 km
Tiempo: 7600 s | X: -5475.95 km | Y: 3441.65 km | Z: 1868.66 km | Velocidad: 7.66 km/s | Tierra: 6732.23 km
Tiempo: 7610 s | X: -5520.54 km | Y: 3386.87 km | Z: 1838.92 km | Velocidad: 7.66 km/s | Tierra: 6732.67 km
Tiempo: 7620 s | X: -5564.40 km | Y: 3331.66 km | Z: 1808.94 km | Velocidad: 7.66 km/s | Tierra: 6733.11 km
Tiempo: 7630 s | X: -5607.54 km | Y: 3276.01 km | Z: 1778.73 km | Velocidad: 7.66 km/s | Tierra: 6733.54 km
Tiempo: 7640 s | X: -5649.95 km | Y: 3219.93 km | Z: 1748.28 km | Velocidad: 7.66 km/s | Tierra: 6733.97 km
Tiempo: 7650 s | X: -5691.62 km | Y: 3163.43 km | Z: 1717.60 km | Velocidad: 7.66 km/s | Tierra: 6734.39 km
