Tiempo(s),X(km),Y(km),Z(km),Velocidad(km/s),DistanciaTierra(km),DistanciaLuna(km),Altitud(km)
3377,-10949,708,-6159,702,-3365,157,7,7918,13006,242,378684,372,6628,105
3384,-10961,308,-6207,899,-3391,331,7,7799,13045,666,378658,048,6667,529
3391,-10972,806,-6256,038,-3417,473,7,7681,13085,091,378631,845,6706,954
3398,-10984,203,-6304,119,-3443,584,7,7563,13124,515,378605,762,6746,378
3406,-10995,499,-6352,142,-3469,663,7,7446,13163,938,378579,799,6785,801
3413,-11006,696,-6400,108,-3495,711,7,7329,13203,361,378553,954,6825,224
3420,-11017,794,-6448,017,-3521,727,7,7212,13242,781,378528,227,6864,644
3427,-11028,794,-6495,868,-3547,712,7,7096,13282,200,378502,617,6904,063
3434,-11039,696,-6543,661,-3573,665,7,6981,13321,617,378477,123,6943,480
3442,-11050,502,-6591,398,-3599,587,7,6866,13361,031,378451,745,6982,894
3449,-11061,213,-6639,077,-3625,478,7,6752,13400,443,378426,482,7022,306
3456,-11071,828,-6686,699,-3651,338,7,6638,13439,851,378401,332,7061,714
3463,-11082,349,-6734,265,-3677,167,7,6525,13479,256,378376,296,7101,119
3470,-11092,776,-6781,774,-3702,965,7,6412,13518,657,378351,371,7140,520
3478,-11103,111,-6829,225,-3728,732,7,6300,13558,054,378326,559,7179,917
3485,-11113,354,-6876,621,-3754,467,7,6188,13597,447,378301,858,7219,310
3492,-11123,505,-6923,959,-3780,172,7,6077,13636,835,378277,266,7258,698
3499,-11133,566,-6971,242,-3805,846,7,5966,13676,219,378252,785,7298,082
3506,-11143,536,-7018,468,-3831,490,7,5856,13715,597,378228,412,7337,460
3514,-11153,418,-7065,637,-3857,102,7,5746,13754,970,378204,147,7376,833
3521,-11163,210,-7112,751,-3882,684,7,5637,13794,337,378179,989,7416,200
3528,-11172,915,-7159,809,-3908,235,7,5528,13833,698,378155,939,7455,561
3535,-11182,533,-7206,810,-3933,756,7,5420,13873,053,378131,994,7494,916
3542,-11192,064,-7253,756,-3959,247,7,5312,13912,401,378108,154,7534,264
3550,-11201,509,-7300,646,-3984,706,7,5205,13951,743,378084,419,7573,606
3557,-11210,869,-7347,481,-4010,136,7,5098,13991,078,378060,788,7612,941
3564,-11220,145,-7394,260,-4035,535,7,4991,14030,405,378037,260,7652,268
3571,-11229,336,-7440,984,-4060,904,7,4885,14069,726,378013,835,7691,589
3578,-11238,444,-7487,653,-4086,243,7,4780,14109,038,377990,512,7730,901
3586,-11247,469,-7534,267,-4111,552,7,4675,14148,343,377967,290,7770,206
3593,-11256,413,-7580,825,-4136,831,7,4570,14187,639,377944,169,7809,502
